 ID,Company,Product,Issue,State,Submitted via,Date received,Date resolved,Timely response?,Consumer disputed?,state name,Date received.1,Date resolved.1,Resolution time(in days),Year,QTR (US FLY),Consumer disputed
557861,Ditech Financial LLC,Cobrança de Dívidas,Táticas de comunicação,AR,Web,11/10/2013,11/10/2013,Yes,Yes,Arkansas,10/11/2013,10/11/2013,0,2013,Q4,1
1257853,"Receivables Management Partners, LLC",Cobrança de Dívidas,"Modificação de empréstimo, cobrança, execução hipotecária",MD,Phone,02/26/2015,3/3/2015,Yes,No,Maryland,2/26/2015,3/3/2015,5,2015,Q1,0
1926083,PNC Bank N.A.,Empréstimo Imobiliário,"Serviço do empréstimo, pagamentos, conta garantia (escrow)",CO,Web,05/16/2016,05/16/2016,Yes,No,Colorado,5/16/2016,5/16/2016,0,2016,Q2,0
1552721,Ocwen,Empréstimo Imobiliário,"Serviço do empréstimo, pagamentos, conta garantia (escrow)",FL,Web,4/9/2015,4/9/2015,Yes,No,Florida,9/4/2015,9/4/2015,0,2015,Q3,0
1749949,Bank of America,Conta Bancária ou Serviço Bancário,"Abertura, fechamento ou gerenciamento de conta",FL,Phone,01/20/2016,01/20/2016,Yes,No,Florida,1/20/2016,1/20/2016,0,2016,Q1,0
1914214,Ditech Financial LLC,Empréstimo Imobiliário,"Serviço do empréstimo, pagamentos, conta garantia (escrow)",OR,Web,6/5/2016,6/5/2016,Yes,No,Oregon,5/6/2016,5/6/2016,0,2016,Q2,0
985207,"Integrity Solution Services, Inc.",Cobrança de Dívidas,Táticas de comunicação,TN,Web,08/14/2014,08/14/2014,Yes,No,Tennessee,8/14/2014,8/14/2014,0,2014,Q3,0
1396602,"OneMain Financial Holdings, LLC",Empréstimo Pessoal,Problemas ao não conseguir pagar,CA,Web,05/28/2015,05/29/2015,Yes,No,California,5/28/2015,5/29/2015,1,2015,Q2,0
1999311,"Navient Solutions, Inc.",Empréstimo Estudantil,Não consigo pagar meu empréstimo,TX,Web,6/7/2016,6/7/2016,Yes,Yes,Texas,7/6/2016,7/6/2016,0,2016,Q3,1
1279112,Capital One,Cartão de Crédito,Roubo de identidade / Fraude / Desfalque,VA,Web,12/3/2015,12/3/2015,Yes,No,Virginia,3/12/2015,3/12/2015,0,2015,Q1,0
1219481,Synchrony Financial,Cartão de Crédito,Aumento/redução da linha de crédito,CA,Web,01/31/2015,01/31/2015,Yes,No,California,1/31/2015,1/31/2015,0,2015,Q1,0
944744,Alorica Inc.,Cobrança de Dívidas,"Modificação de empréstimo, cobrança, execução hipotecária",TN,Web,07/20/2014,07/20/2014,Yes,No,Tennessee,7/20/2014,7/20/2014,0,2014,Q3,0
1788438,U.S. Bancorp,Conta Bancária ou Serviço Bancário,Problemas causados por fundos insuficientes,IL,Web,02/16/2016,02/16/2016,Yes,Yes,Illinois,2/16/2016,2/16/2016,0,2016,Q1,1
852401,Allied Interstate LLC,Cobrança de Dívidas,Contato inadequado ou compartilhamento de informações,OH,Web,05/14/2014,05/14/2014,Yes,Yes,Ohio,5/14/2014,5/14/2014,0,2014,Q2,1
1581553,Capital One,Cartão de Crédito,Conta inadimplente,CA,Web,09/26/2015,09/26/2015,Yes,Yes,California,9/26/2015,9/26/2015,0,2015,Q3,1
532623,Capital One,Cartão de Crédito,Taxa de juros ou APR,CA,Web,09/18/2013,09/18/2013,Yes,No,California,9/18/2013,9/18/2013,0,2013,Q3,0
1181789,Consumer Portfolio Services,Empréstimo Pessoal,Problemas ao não conseguir pagar,PA,Web,6/1/2015,9/1/2015,Yes,Yes,Pennsylvania,1/6/2015,1/9/2015,3,2015,Q1,1
775390,Ally Financial Inc.,Empréstimo Pessoal,Gerenciamento do empréstimo ou leasing,NY,Email,03/24/2014,03/31/2014,Yes,No,New York,3/24/2014,3/31/2014,7,2014,Q1,0
921380,JPMorgan Chase & Co.,Empréstimo Imobiliário,"Serviço do empréstimo, pagamentos, conta garantia (escrow)",MA,Web,2/7/2014,2/7/2014,Yes,Yes,Massachusetts,7/2/2014,7/2/2014,0,2014,Q3,1
1611503,JPMorgan Chase & Co.,Cartão de Crédito,Processo de quitação,WA,Web,10/16/2015,10/16/2015,Yes,No,Washington,10/16/2015,10/16/2015,0,2015,Q4,0
600425,Capital One,Cartão de Crédito,Aumento/redução da linha de crédito,MA,Web,11/15/2013,11/15/2013,Yes,No,Massachusetts,11/15/2013,11/15/2013,0,2013,Q4,0
1379997,"CashCall, Inc.",Empréstimo Pessoal,Contratação de empréstimo ou leasing,FL,Web,05/18/2015,05/19/2015,Yes,No,Florida,5/18/2015,5/19/2015,1,2015,Q2,0
338072,Amex,Cartão de Crédito,Disputas de cobrança,VA,Web,02/28/2013,02/28/2013,Yes,No,Virginia,2/28/2013,2/28/2013,0,2013,Q1,0
1030017,Nationstar Mortgage,Empréstimo Imobiliário,"Serviço do empréstimo, pagamentos, conta garantia (escrow)",FL,Web,09/16/2014,09/22/2014,Yes,No,Florida,9/16/2014,9/22/2014,6,2014,Q3,0
1326243,"Enova International, Inc.",Empréstimo Consignado,Cobranças ou juros inesperados,MD,Web,11/4/2015,11/4/2015,Yes,No,Maryland,4/11/2015,4/11/2015,0,2015,Q2,0
2025196,"Incomm Holdings, Inc.",Cartão Pré-Pago,Transações não autorizadas / Problemas de transação,CA,Web,07/22/2016,07/25/2016,Yes,No,California,7/22/2016,7/25/2016,3,2016,Q3,0
1584746,"SunTrust Banks, Inc.",Empréstimo Imobiliário,"Aplicação, originador, corretor hipotecário",TN,Web,09/29/2015,09/29/2015,Yes,No,Tennessee,9/29/2015,9/29/2015,0,2015,Q3,0
1131943,Discover,Cartão de Crédito,Taxa de juros ou APR,NY,Web,11/25/2014,11/25/2014,Yes,No,New York,11/25/2014,11/25/2014,0,2014,Q4,0
1224201,JPMorgan Chase & Co.,Empréstimo Estudantil,Lidando com meu credor ou agente,SC,Web,4/2/2015,4/2/2015,Yes,No,South Carolina,2/4/2015,2/4/2015,0,2015,Q1,0
1407857,"EZCORP, Inc.",Cobrança de Dívidas,Táticas de comunicação,TX,Web,5/6/2015,06/22/2015,No,Yes,Texas,6/5/2015,6/22/2015,17,2015,Q2,1
1626530,Citibank,Cobrança de Dívidas,Declarações ou representações falsas,NC,Web,10/27/2015,10/27/2015,Yes,No,North Carolina,10/27/2015,10/27/2015,0,2015,Q4,0
371443,Quicken Loans,Empréstimo Imobiliário,"Aplicação, originador, corretor hipotecário",MD,Web,2/4/2013,2/4/2013,Yes,No,Maryland,4/2/2013,4/2/2013,0,2013,Q2,0
918867,Equifax,Relatório de Crédito,Monitoramento de crédito ou proteção de identidade,CA,Web,1/7/2014,1/7/2014,Yes,No,California,7/1/2014,7/1/2014,0,2014,Q3,0
1300773,Wells Fargo & Company,Empréstimo Imobiliário,"Serviço do empréstimo, pagamentos, conta garantia (escrow)",CA,Web,03/25/2015,03/25/2015,Yes,No,California,3/25/2015,3/25/2015,0,2015,Q1,0
707306,"Navient Solutions, Inc.",Empréstimo Estudantil,Lidando com meu credor ou agente,FL,Email,10/2/2014,11/2/2014,Yes,Yes,Florida,2/10/2014,2/11/2014,1,2014,Q1,1
1328578,Banco Popular de Puerto Rico,Conta Bancária ou Serviço Bancário,Depósitos e saques,,Email,04/14/2015,04/21/2015,Yes,No,,4/14/2015,4/21/2015,7,2015,Q2,0
1741675,Associated Bank,Conta Bancária ou Serviço Bancário,"Abertura, fechamento ou gerenciamento de conta",WI,Phone,01/14/2016,01/20/2016,Yes,No,Wisconsin,1/14/2016,1/20/2016,6,2016,Q1,0
900637,Capital One,Cartão de Crédito,Roubo de identidade / Fraude / Desfalque,GA,Web,06/18/2014,06/20/2014,Yes,Yes,Georgia,6/18/2014,6/20/2014,2,2014,Q2,1
2086524,Synchrony Financial,Cartão de Crédito,Emissão não solicitada de cartão de crédito,NY,Web,08/29/2016,08/29/2016,Yes,No,New York,8/29/2016,8/29/2016,0,2016,Q3,0
1790269,NCSPLUS INCORPORATED,Cobrança de Dívidas,"Modificação de empréstimo, cobrança, execução hipotecária",OH,Web,02/18/2016,02/18/2016,Yes,No,Ohio,2/18/2016,2/18/2016,0,2016,Q1,0
2005535,"Big Picture Loans, LLC",Empréstimo Consignado,Cobranças ou juros inesperados,IN,Web,11/7/2016,11/7/2016,Yes,No,Indiana,7/11/2016,7/11/2016,0,2016,Q3,0
555665,Wells Fargo & Company,Empréstimo Imobiliário,"Serviço do empréstimo, pagamentos, conta garantia (escrow)",GA,Web,8/10/2013,9/10/2013,Yes,No,Georgia,10/8/2013,10/9/2013,1,2013,Q4,0
481253,Bank of America,Empréstimo Imobiliário,"Serviço do empréstimo, pagamentos, conta garantia (escrow)",NH,Web,6/8/2013,7/8/2013,Yes,No,New Hampshire,8/6/2013,8/7/2013,1,2013,Q3,0
1420515,"United Shore Financial Services, LLC",Empréstimo Imobiliário,"Serviço do empréstimo, pagamentos, conta garantia (escrow)",FL,Web,06/14/2015,06/14/2015,Yes,No,Florida,6/14/2015,6/14/2015,0,2015,Q2,0
1606563,AES/PHEAA,Empréstimo Estudantil,Não consigo pagar meu empréstimo,WA,Email,10/14/2015,10/16/2015,Yes,No,Washington,10/14/2015,10/16/2015,2,2015,Q4,0
854592,AES/PHEAA,Empréstimo Estudantil,Lidando com meu credor ou agente,VA,Phone,05/15/2014,05/19/2014,Yes,No,Virginia,5/15/2014,5/19/2014,4,2014,Q2,0
859984,"Enova International, Inc.",Empréstimo Consignado,Solicitei empréstimo / não recebi o valor,CA,Web,05/20/2014,05/20/2014,Yes,No,California,5/20/2014,5/20/2014,0,2014,Q2,0
222470,Wells Fargo & Company,Empréstimo Imobiliário,"Serviço do empréstimo, pagamentos, conta garantia (escrow)",FL,Postal mail,4/1/2013,7/1/2013,Yes,Yes,Florida,1/4/2013,1/7/2013,3,2013,Q1,1
1448681,JPMorgan Chase & Co.,Empréstimo Imobiliário,"Serviço do empréstimo, pagamentos, conta garantia (escrow)",PA,Web,2/7/2015,2/7/2015,Yes,No,Pennsylvania,7/2/2015,7/2/2015,0,2015,Q3,0
876434,Ocwen,Empréstimo Imobiliário,Decisão de crédito / Subscrição,PA,Web,2/6/2014,2/6/2014,Yes,No,Pennsylvania,6/2/2014,6/2/2014,0,2014,Q2,0
840248,"CCS Financial Services, Inc.",Cobrança de Dívidas,"Modificação de empréstimo, cobrança, execução hipotecária",NV,Web,6/5/2014,7/5/2014,Yes,No,Nevada,5/6/2014,5/7/2014,1,2014,Q2,0
666634,"Asset Recovery Solutions, LLC",Cobrança de Dívidas,Contato inadequado ou compartilhamento de informações,NY,Web,01/13/2014,01/13/2014,Yes,No,New York,1/13/2014,1/13/2014,0,2014,Q1,0
1950659,Round Point Mortgage,Empréstimo Imobiliário,"Serviço do empréstimo, pagamentos, conta garantia (escrow)",VA,Web,1/6/2016,1/6/2016,Yes,Yes,Virginia,6/1/2016,6/1/2016,0,2016,Q2,1
319693,Capital One,Cartão de Crédito,Relatório de crédito,TX,Web,02/18/2013,02/19/2013,Yes,No,Texas,2/18/2013,2/19/2013,1,2013,Q1,0
811013,Performant Financial Corporation,Cobrança de Dívidas,Táticas de comunicação,TX,Web,04/16/2014,04/16/2014,Yes,No,Texas,4/16/2014,4/16/2014,0,2014,Q2,0
998492,Guild Mortgage,Empréstimo Imobiliário,"Serviço do empréstimo, pagamentos, conta garantia (escrow)",UT,Web,08/23/2014,08/23/2014,Yes,No,Utah,8/23/2014,8/23/2014,0,2014,Q3,0
1732252,Wells Fargo & Company,Empréstimo Imobiliário,"Serviço do empréstimo, pagamentos, conta garantia (escrow)",FL,Web,7/1/2016,7/1/2016,Yes,No,Florida,1/7/2016,1/7/2016,0,2016,Q1,0
570267,PHH Mortgage,Empréstimo Imobiliário,Decisão de crédito / Subscrição,IL,Web,10/24/2013,12/23/2013,Yes,No,Illinois,10/24/2013,12/23/2013,60,2013,Q4,0
1258407,Bank of America,Cobrança de Dívidas,Táticas de comunicação,FL,Email,02/26/2015,4/3/2015,Yes,No,Florida,2/26/2015,3/4/2015,6,2015,Q1,0
1662214,Synchrony Financial,Empréstimo Pessoal,Contratação de empréstimo ou leasing,FL,Web,11/18/2015,11/19/2015,Yes,Yes,Florida,11/18/2015,11/19/2015,1,2015,Q4,1
1848145,"Prosper Marketplace, Inc.",Empréstimo Pessoal,Gerenciamento do empréstimo ou leasing,NY,Phone,03/24/2016,03/24/2016,Yes,No,New York,3/24/2016,3/24/2016,0,2016,Q1,0
1856694,Moneyguard LLC,Empréstimo Consignado,Não consigo parar cobranças na conta bancária,MO,Web,03/31/2016,06/22/2016,Yes,No,Missouri,3/31/2016,6/22/2016,83,2016,Q1,0
1629931,"Pine Court Holdings, LLC",Empréstimo Imobiliário,"Aplicação, originador, corretor hipotecário",OH,Web,10/28/2015,10/28/2015,Yes,No,Ohio,10/28/2015,10/28/2015,0,2015,Q4,0
1008733,Citibank,Cobrança de Dívidas,Táticas de comunicação,OH,Web,08/30/2014,08/30/2014,Yes,No,Ohio,8/30/2014,8/30/2014,0,2014,Q3,0
446570,Swan Financial Corporation,Empréstimo Imobiliário,"Aplicação, originador, corretor hipotecário",KY,Web,1/7/2013,2/8/2013,Yes,No,Kentucky,7/1/2013,8/2/2013,32,2013,Q3,0
859888,"Portfolio Recovery Associates, Inc.",Cobrança de Dívidas,"Modificação de empréstimo, cobrança, execução hipotecária",CA,Web,05/19/2014,05/19/2014,Yes,No,California,5/19/2014,5/19/2014,0,2014,Q2,0
2017587,Ocwen,Empréstimo Imobiliário,"Serviço do empréstimo, pagamentos, conta garantia (escrow)",FL,Web,07/19/2016,07/19/2016,Yes,No,Florida,7/19/2016,7/19/2016,0,2016,Q3,0
1872187,"Portfolio Recovery Associates, Inc.",Cobrança de Dívidas,Contato inadequado ou compartilhamento de informações,MI,Web,10/4/2016,10/4/2016,Yes,Yes,Michigan,4/10/2016,4/10/2016,0,2016,Q2,1
1229667,Experian,Relatório de Crédito,Incapaz de obter relatório de crédito/score,WI,Web,6/2/2015,6/2/2015,Yes,No,Wisconsin,2/6/2015,2/6/2015,0,2015,Q1,0
1857086,"Navient Solutions, Inc.",Empréstimo Estudantil,Lidando com meu credor ou agente,MO,Phone,03/30/2016,03/30/2016,Yes,No,Missouri,3/30/2016,3/30/2016,0,2016,Q1,0
1407286,BOK Financial Corp,Conta Bancária ou Serviço Bancário,"Abertura, fechamento ou gerenciamento de conta",CO,Web,5/6/2015,5/6/2015,Yes,No,Colorado,6/5/2015,6/5/2015,0,2015,Q2,0
1587958,Specialized Loan Servicing LLC,Empréstimo Imobiliário,"Serviço do empréstimo, pagamentos, conta garantia (escrow)",MI,Web,1/10/2015,1/10/2015,Yes,No,Michigan,10/1/2015,10/1/2015,0,2015,Q4,0
2024465,Experian,Relatório de Crédito,Investigação da empresa de relatório de crédito,FL,Web,07/21/2016,07/21/2016,Yes,No,Florida,7/21/2016,7/21/2016,0,2016,Q3,0
970980,"TransUnion Intermediate Holdings, Inc.",Relatório de Crédito,Uso indevido do meu relatório de crédito,WV,Web,6/8/2014,6/8/2014,Yes,No,West Virginia,8/6/2014,8/6/2014,0,2014,Q3,0
813779,Encore Capital Group,Cobrança de Dívidas,Declarações ou representações falsas,IN,Web,04/17/2014,04/17/2014,Yes,No,Indiana,4/17/2014,4/17/2014,0,2014,Q2,0
1957621,"Credit & Collection Recovery Services, Inc.",Cobrança de Dívidas,"Modificação de empréstimo, cobrança, execução hipotecária",AL,Web,7/6/2016,7/6/2016,Yes,No,Alabama,6/7/2016,6/7/2016,0,2016,Q2,0
387811,M&T Bank Corporation,Conta Bancária ou Serviço Bancário,"Abertura, fechamento ou gerenciamento de conta",PA,Email,04/19/2013,04/22/2013,Yes,Yes,Pennsylvania,4/19/2013,4/22/2013,3,2013,Q2,1
1486084,JPMorgan Chase & Co.,Conta Bancária ou Serviço Bancário,"Abertura, fechamento ou gerenciamento de conta",NV,Web,07/24/2015,07/24/2015,Yes,No,Nevada,7/24/2015,7/24/2015,0,2015,Q3,0
1452821,USAA Savings,Empréstimo Imobiliário,"Serviço do empréstimo, pagamentos, conta garantia (escrow)",CA,Web,6/7/2015,6/7/2015,Yes,No,California,7/6/2015,7/6/2015,0,2015,Q3,0
1111674,Amex,Cartão de Crédito,Tolerância / Planos de renegociação,RI,Web,11/11/2014,11/11/2014,Yes,No,Rhode Island,11/11/2014,11/11/2014,0,2014,Q4,0
883855,"Citizens Financial Group, Inc.",Conta Bancária ou Serviço Bancário,Problemas causados por fundos insuficientes,RI,Web,6/6/2014,6/6/2014,Yes,No,Rhode Island,6/6/2014,6/6/2014,0,2014,Q2,0
2069860,Bank of America,Cobrança de Dívidas,"Modificação de empréstimo, cobrança, execução hipotecária",TX,Email,08/18/2016,08/22/2016,Yes,No,Texas,8/18/2016,8/22/2016,4,2016,Q3,0
1833764,Bank of America,Conta Bancária ou Serviço Bancário,Uso de cartão de débito ou caixa eletrônico,PA,Web,03/15/2016,03/15/2016,Yes,No,Pennsylvania,3/15/2016,3/15/2016,0,2016,Q1,0
1976942,Capital One,Cartão de Crédito,Aumento/redução da linha de crédito,NY,Phone,06/21/2016,06/21/2016,Yes,No,New York,6/21/2016,6/21/2016,0,2016,Q2,0
1637606,Wells Fargo & Company,Empréstimo Pessoal,Contratação de empréstimo ou leasing,FL,Postal mail,3/11/2015,4/11/2015,Yes,No,Florida,11/3/2015,11/4/2015,1,2015,Q4,0
1797290,"Business Revenue Systems, Inc.",Cobrança de Dívidas,"Modificação de empréstimo, cobrança, execução hipotecária",IN,Web,02/22/2016,02/22/2016,Yes,No,Indiana,2/22/2016,2/22/2016,0,2016,Q1,0
1151172,Delbert Services,Empréstimo Pessoal,Gerenciamento do empréstimo ou leasing,IL,Web,10/12/2014,10/12/2014,Yes,No,Illinois,12/10/2014,12/10/2014,0,2014,Q4,0
1198235,"Commonwealth Financial Systems, Inc.",Cobrança de Dívidas,"Modificação de empréstimo, cobrança, execução hipotecária",TX,Web,01/18/2015,01/18/2015,Yes,Yes,Texas,1/18/2015,1/18/2015,0,2015,Q1,1
2085038,Wells Fargo & Company,Empréstimo Imobiliário,"Serviço do empréstimo, pagamentos, conta garantia (escrow)",KY,Web,08/29/2016,08/29/2016,Yes,Yes,Kentucky,8/29/2016,8/29/2016,0,2016,Q3,1
943125,"Citizens Financial Group, Inc.",Cartão de Crédito,Determinação de crédito,CA,Web,07/18/2014,07/23/2014,Yes,Yes,California,7/18/2014,7/23/2014,5,2014,Q3,1
1980247,Ocwen,Empréstimo Imobiliário,"Serviço do empréstimo, pagamentos, conta garantia (escrow)",IN,Web,06/22/2016,06/22/2016,Yes,No,Indiana,6/22/2016,6/22/2016,0,2016,Q2,0
1301819,Bank of America,Conta Bancária ou Serviço Bancário,Depósitos e saques,CA,Fax,03/26/2015,03/30/2015,Yes,Yes,California,3/26/2015,3/30/2015,4,2015,Q1,1
1639991,"I.C. System, Inc.",Cobrança de Dívidas,"Modificação de empréstimo, cobrança, execução hipotecária",CA,Web,4/11/2015,4/11/2015,Yes,No,California,11/4/2015,11/4/2015,0,2015,Q4,0
831352,Bank of America,Empréstimo Imobiliário,"Aplicação, originador, corretor hipotecário",TX,Web,04/30/2014,04/30/2014,Yes,No,Texas,4/30/2014,4/30/2014,0,2014,Q2,0
1371702,"Valentine and Kebartas, Inc.",Cobrança de Dívidas,"Modificação de empréstimo, cobrança, execução hipotecária",LA,Web,12/5/2015,12/5/2015,Yes,No,Louisiana,5/12/2015,5/12/2015,0,2015,Q2,0
450307,Ditech Financial LLC,Empréstimo Imobiliário,"Serviço do empréstimo, pagamentos, conta garantia (escrow)",,Web,6/7/2013,8/7/2013,Yes,Yes,,7/6/2013,7/8/2013,2,2013,Q3,1
414197,Wells Fargo & Company,Empréstimo Imobiliário,Decisão de crédito / Subscrição,NE,Web,05/22/2013,05/23/2013,Yes,Yes,Nebraska,5/22/2013,5/23/2013,1,2013,Q2,1
1394214,JPMorgan Chase & Co.,Cartão de Crédito,Disputas de cobrança,IL,Phone,05/27/2015,05/29/2015,Yes,Yes,Illinois,5/27/2015,5/29/2015,2,2015,Q2,1
1984786,Citibank,Cartão de Crédito,Disputas de cobrança,NV,Web,06/24/2016,06/24/2016,Yes,No,Nevada,6/24/2016,6/24/2016,0,2016,Q2,0
767081,"Advance America, Cash Advance Centers, Inc.",Cobrança de Dívidas,Tomada ou ameaça de ação ilegal,TX,Web,11/3/2014,11/3/2014,Yes,No,Texas,3/11/2014,3/11/2014,0,2014,Q1,0
2020879,"Select Portfolio Servicing, Inc",Empréstimo Imobiliário,"Serviço do empréstimo, pagamentos, conta garantia (escrow)",MA,Web,07/20/2016,07/20/2016,Yes,Yes,Massachusetts,7/20/2016,7/20/2016,0,2016,Q3,1
1441771,First Associates Loan Servicing LLC,Empréstimo Estudantil,Não consigo pagar meu empréstimo,TX,Web,06/28/2015,06/28/2015,Yes,No,Texas,6/28/2015,6/28/2015,0,2015,Q2,0
1723768,Ally Financial Inc.,Empréstimo Pessoal,Gerenciamento do empréstimo ou leasing,KY,Web,12/31/2015,12/31/2015,Yes,No,Kentucky,12/31/2015,12/31/2015,0,2015,Q4,0
692391,"TransUnion Intermediate Holdings, Inc.",Relatório de Crédito,Uso indevido do meu relatório de crédito,TX,Web,01/30/2014,01/30/2014,Yes,No,Texas,1/30/2014,1/30/2014,0,2014,Q1,0
1341628,BBVA Compass,Conta Bancária ou Serviço Bancário,Depósitos e saques,TX,Email,04/22/2015,04/27/2015,Yes,No,Texas,4/22/2015,4/27/2015,5,2015,Q2,0
1261270,HSBC North America Holdings Inc.,Conta Bancária ou Serviço Bancário,"Abertura, fechamento ou gerenciamento de conta",OH,Email,02/27/2015,3/3/2015,Yes,Yes,Ohio,2/27/2015,3/3/2015,4,2015,Q1,1
1342464,Arbor Residential Mortgage LLC,Empréstimo Imobiliário,"Serviço do empréstimo, pagamentos, conta garantia (escrow)",OR,Web,04/22/2015,04/22/2015,Yes,No,Oregon,4/22/2015,4/22/2015,0,2015,Q2,0
1428092,Ditech Financial LLC,Empréstimo Imobiliário,"Serviço do empréstimo, pagamentos, conta garantia (escrow)",IL,Web,06/18/2015,06/18/2015,Yes,No,Illinois,6/18/2015,6/18/2015,0,2015,Q2,0
482952,BNY Mellon,Conta Bancária ou Serviço Bancário,Uso de cartão de débito ou caixa eletrônico,CA,Web,7/8/2013,8/8/2013,Yes,Yes,California,8/7/2013,8/8/2013,1,2013,Q3,1
1386309,"Eastern Revenue, Inc",Cobrança de Dívidas,Tomada ou ameaça de ação ilegal,PA,Web,05/20/2015,05/20/2015,No,No,Pennsylvania,5/20/2015,5/20/2015,0,2015,Q2,0
388167,JPMorgan Chase & Co.,Cartão de Crédito,Práticas de cobrança,NY,Email,04/22/2013,05/28/2013,Yes,No,New York,4/22/2013,5/28/2013,36,2013,Q2,0
774069,"Portfolio Recovery Associates, Inc.",Cobrança de Dívidas,"Modificação de empréstimo, cobrança, execução hipotecária",NC,Web,03/24/2014,03/24/2014,Yes,No,North Carolina,3/24/2014,3/24/2014,0,2014,Q1,0
640503,Provident Funding,Empréstimo Imobiliário,"Serviço do empréstimo, pagamentos, conta garantia (escrow)",FL,Web,12/20/2013,12/20/2013,Yes,Yes,Florida,12/20/2013,12/20/2013,0,2013,Q4,1
1016487,HSBC North America Holdings Inc.,Empréstimo Imobiliário,"Serviço do empréstimo, pagamentos, conta garantia (escrow)",UT,Web,5/9/2014,5/9/2014,Yes,No,Utah,9/5/2014,9/5/2014,0,2014,Q3,0
1730206,"Credit Karma, Inc.",Relatório de Crédito,Monitoramento de crédito ou proteção de identidade,FL,Web,6/1/2016,6/1/2016,Yes,No,Florida,1/6/2016,1/6/2016,0,2016,Q1,0
944801,"Frederick J. Hanna & Associates, P.C. (closed)",Cobrança de Dívidas,Declarações ou representações falsas,GA,Web,07/20/2014,07/20/2014,Yes,No,Georgia,7/20/2014,7/20/2014,0,2014,Q3,0
1348370,USAA Savings,Empréstimo Imobiliário,"Aplicação, originador, corretor hipotecário",OR,Web,04/27/2015,04/27/2015,Yes,No,Oregon,4/27/2015,4/27/2015,0,2015,Q2,0
483592,Innovis,Relatório de Crédito,Uso indevido do meu relatório de crédito,VA,Web,8/8/2013,08/27/2013,Yes,No,Virginia,8/8/2013,8/27/2013,19,2013,Q3,0
1927427,"Empowerment Ventures, LLC",Cartão Pré-Pago,Transações não autorizadas / Problemas de transação,NC,Web,05/16/2016,05/18/2016,Yes,No,North Carolina,5/16/2016,5/18/2016,2,2016,Q2,0
378701,Citibank,Empréstimo Imobiliário,Decisão de crédito / Subscrição,PA,Web,10/4/2013,11/4/2013,Yes,No,Pennsylvania,4/10/2013,4/11/2013,1,2013,Q2,0
